epoch,phase,loss,time_seconds,avg_accuracy,glioma_accuracy,meningioma_accuracy,no_tumor_accuracy,pituitary_accuracy,avg_precision,glioma_precision,meningioma_precision,no_tumor_precision,pituitary_precision,avg_recall,glioma_recall,meningioma_recall,no_tumor_recall,pituitary_recall,avg_f1,glioma_f1,meningioma_f1,no_tumor_f1,pituitary_f1,avg_auc,glioma_auc,meningioma_auc,no_tumor_auc,pituitary_auc
1,train,0.9695009239514669,4.012353181838989,0.8540625,0.8804166666666666,0.7877083333333333,0.9070833333333334,0.8410416666666667,0.7146083617601864,0.7546641791044776,0.7172932330827068,0.7106969205834684,0.675779114270093,0.7184893596024338,0.7223214285714286,0.3646788990825688,0.9078674948240165,0.8790896159317212,0.6957703077645915,0.7381386861313869,0.4835276229092752,0.7972727272727272,0.7641421947449768,0.9070702104140552,0.9192831667313665,0.8412010326793264,0.9606544257493431,0.9071422164961849
2,train,0.3640954713026682,2.1868438720703125,0.9347916666666667,0.9385416666666667,0.878125,0.9760416666666667,0.9464583333333333,0.8728290225433644,0.8985507246376812,0.8073005093378608,0.9216269841269841,0.863837872070931,0.8724220628667986,0.8303571428571429,0.7265087853323148,0.9626943005181348,0.9701280227596017,0.8708754657695661,0.8631090487238979,0.7647768395657418,0.9417131272174354,0.9139028475711892,0.9755825353252182,0.9795654600155279,0.9402400891608433,0.9951110240422614,0.9874135680822403
3,train,0.24048723965883256,2.1434268951416016,0.9572916666666667,0.9554166666666667,0.9175,0.9854166666666667,0.9708333333333333,0.9190141303750125,0.9340344168260039,0.8382789317507419,0.9666319082377477,0.9371112646855563,0.9151067945801015,0.8707664884135472,0.863914373088685,0.960621761658031,0.9651245551601424,0.9166810579860353,0.9012915129151291,0.8509036144578314,0.9636174636174636,0.9509116409537167,0.987171011960823,0.9886486009698754,0.9681732119900095,0.9979293526355967,0.9939328822478105
4,train,0.19467170745134355,2.121546983718872,0.9679166666666666,0.9645833333333333,0.940625,0.99125,0.9752083333333333,0.9389567632963556,0.9448082319925164,0.8843843843843844,0.9782383419689119,0.9483960948396095,0.9367786861875296,0.9009812667261374,0.8999236058059588,0.9782383419689119,0.9679715302491103,0.9376957336158094,0.9223744292237442,0.8920863309352518,0.9782383419689119,0.9580838323353293,0.992216797700789,0.9920148568471778,0.9821264721091166,0.9992812316339146,0.9954446302129465
5,train,0.16762683803836503,2.1225597858428955,0.974375,0.9739583333333334,0.951875,0.9920833333333333,0.9795833333333334,0.9509250121423181,0.9551692589204026,0.9102661596958175,0.9803108808290155,0.9579537491240364,0.9497869831604859,0.9321428571428572,0.9137404580152672,0.9803108808290155,0.9729537366548042,0.9503054876880619,0.9435155896972436,0.912,0.9803108808290155,0.9653954802259888,0.995174544508912,0.9959840838509317,0.9886987904372362,0.9990910012092062,0.9969243025382734
6,train,0.1372013424585263,2.1099188327789307,0.9811458333333334,0.9789583333333334,0.964375,0.9945833333333334,0.9866666666666667,0.9637652408217594,0.9636363636363636,0.9303557910673732,0.9865284974093265,0.9745403111739745,0.9629501480328224,0.9455842997323818,0.9396024464831805,0.9865284974093265,0.9800853485064012,0.963328676956033,0.9545249887438091,0.9349562571319894,0.9865284974093265,0.9773049645390071,0.9964768926756988,0.995900740005417,0.9916388179534874,0.9996435881673433,0.9987244245765475
7,train,0.10590730689465999,2.1242895126342773,0.9840625000000001,0.9804166666666667,0.9704166666666667,0.9970833333333333,0.9883333333333333,0.9695451399956017,0.9663636363636363,0.9403323262839879,0.9927461139896373,0.9787384833451452,0.9688022714569237,0.9491071428571428,0.9518348623853211,0.9927461139896373,0.9815209665955935,0.9691450385108926,0.9576576576576576,0.9460486322188449,0.9927461139896373,0.9801277501774308,0.9980030380228277,0.9975582298136646,0.9952821389913511,0.9999181252575474,0.9992536580287481
8,train,0.07194462724030018,2.17668080329895,0.9850000000000001,0.9808333333333333,0.973125,0.996875,0.9891666666666666,0.9709515724678974,0.9605734767025089,0.9496567505720824,0.9927385892116183,0.9808374733853797,0.9707298156843431,0.9571428571428572,0.9518348623853211,0.9917098445595854,0.9822316986496091,0.970839424631084,0.9588550983899821,0.9507445589919816,0.9922239502332815,0.9815340909090909,0.9984463878678118,0.998211616847826,0.9964019988019799,0.9999551445305375,0.9992167912909035
9,train,0.07554562660555045,2.2151875495910645,0.9873958333333334,0.9845833333333334,0.97625,0.996875,0.991875,0.9756829124092083,0.9695067264573991,0.9529946929492039,0.9937629937629938,0.9864672364672364,0.9752578230945618,0.9643175735950045,0.9602750190985485,0.9906735751295337,0.9857651245551602,0.9754645318857532,0.9669051878354203,0.95662100456621,0.9922158796056045,0.9861160555357779,0.9986428163367962,0.9985032099877817,0.9968888677837741,0.9998819166255717,0.9992972709500574
10,train,0.06559283535927535,2.1468331813812256,0.988125,0.9870833333333333,0.9797916666666666,0.9958333333333333,0.9897916666666666,0.9770596089557614,0.9765976597659766,0.9604562737642586,0.9896373056994818,0.9815471965933286,0.9766902471208326,0.967885816235504,0.9655963302752294,0.9896373056994818,0.9836415362731152,0.9768680554377975,0.9722222222222222,0.9630194433854365,0.9896373056994818,0.9825932504440498,0.998955646243634,0.9988225478212648,0.9976488417387406,0.9999224486762908,0.9994287467382402
1,val,0.4939544007182121,0.37833595275878906,0.8968750000000001,0.89375,0.8078125,0.96875,0.9171875,0.8014821360438442,0.7663551401869159,0.7941176470588235,0.8731343283582089,0.7723214285714286,0.7989896683071529,0.9010989010989011,0.3312883435582822,0.975,0.9885714285714285,0.7710607645336198,0.8282828282828283,0.4675324675324675,0.9212598425196851,0.8671679197994987,0.969604833504856,0.9707519554681127,0.9241167316175998,0.9973878205128205,0.986162826420891
2,val,0.2612457454204559,0.28809380531311035,0.95078125,0.9375,0.9046875,0.990625,0.9703125,0.904632555467311,0.927710843373494,0.8072289156626506,0.9596774193548387,0.9239130434782609,0.9078337434549091,0.8461538461538461,0.8220858895705522,0.9916666666666667,0.9714285714285714,0.9055330454742715,0.8850574712643678,0.8145896656534954,0.9754098360655737,0.947075208913649,0.986275916804316,0.9887710542732377,0.9653509279623413,0.9997435897435898,0.9912380952380953
3,val,0.23601431977003812,0.28908371925354004,0.9546874999999999,0.946875,0.9140625,0.9921875,0.965625,0.9162975419638842,0.9868421052631579,0.8103448275862069,0.967479674796748,0.900523560209424,0.915932577136565,0.8241758241758241,0.8650306748466258,0.9916666666666667,0.9828571428571429,0.9135783559337904,0.8982035928143712,0.8367952522255193,0.9794238683127572,0.9398907103825137,0.9918998212784538,0.9958131388262392,0.9753958148448252,0.9998557692307692,0.9965345622119816
4,val,0.16608265358954669,0.2934999465942383,0.97265625,0.9703125,0.946875,0.9953125,0.978125,0.9475813983559191,0.9710982658959537,0.9006211180124224,0.9834710743801653,0.9351351351351351,0.9482213926155644,0.9230769230769231,0.8895705521472392,0.9916666666666667,0.9885714285714285,0.9475508949913817,0.9464788732394366,0.8950617283950617,0.9875518672199171,0.9611111111111111,0.9950374127187782,0.9978525840971255,0.9854792864400458,0.9997916666666666,0.9970261136712749
5,val,0.14808744434267282,0.3023102283477783,0.9742187499999999,0.971875,0.9484375,0.996875,0.9796875,0.9503733425071657,0.9712643678160919,0.891566265060241,0.9836065573770492,0.9550561797752809,0.9519938650306748,0.9285714285714286,0.9079754601226994,1.0,0.9714285714285714,0.9510106481505177,0.949438202247191,0.8996960486322189,0.9917355371900827,0.9631728045325779,0.9956702247762841,0.9978525840971255,0.9873699373641496,0.9999038461538461,0.9975545314900154
6,val,0.14955772049725055,0.2893409729003906,0.9765625,0.9765625,0.9546875,0.99375,0.98125,0.954728004741666,0.9562841530054644,0.9135802469135802,0.9833333333333333,0.9657142857142857,0.954640385177195,0.9615384615384616,0.9079754601226994,0.9833333333333333,0.9657142857142857,0.9546802398514728,0.958904109589041,0.9107692307692308,0.9833333333333333,0.9657142857142857,0.9964204194661894,0.9982124862037526,0.9903538218157966,0.9998557692307692,0.9972596006144394
7,val,0.15952577376738192,0.3130779266357422,0.9804687499999999,0.9859375,0.9609375,0.996875,0.978125,0.9630700822238913,0.9625668449197861,0.9662162162162162,0.9836065573770492,0.9398907103825137,0.9622921863412661,0.989010989010989,0.8773006134969326,1.0,0.9828571428571429,0.9619633239865538,0.975609756097561,0.9196141479099679,0.9917355371900827,0.9608938547486033,0.9966899230651527,0.9987163491530303,0.9897493279829198,0.9999038461538462,0.9983901689708141
8,val,0.16027094879827927,0.29127931594848633,0.97890625,0.9765625,0.9640625,0.9890625,0.9859375,0.958806599253108,0.9326424870466321,0.9861111111111112,0.9448818897637795,0.9715909090909091,0.9593298725814063,0.989010989010989,0.8711656441717791,1.0,0.9771428571428571,0.9577750816530175,0.96,0.9250814332247557,0.97165991902834,0.9743589743589743,0.997020987697492,0.9985004078890543,0.9905853300922175,0.9999198717948717,0.9990783410138249
9,val,0.12355661139590665,0.3003883361816406,0.9835937499999999,0.984375,0.9703125,0.99375,0.9859375,0.9672282466637305,0.9725274725274725,0.9675324675324676,0.967741935483871,0.9611111111111111,0.9688023326366885,0.9725274725274725,0.9141104294478528,1.0,0.9885714285714285,0.9677112521777788,0.9725274725274725,0.9400630914826499,0.9836065573770492,0.9746478873239437,0.998016986703198,0.9994001631556216,0.993363429409268,0.9999679487179487,0.999336405529954
10,val,0.14309617779799738,0.3012218475341797,0.97890625,0.9828125,0.9609375,0.9890625,0.9828125,0.9579657231264129,0.9621621621621622,0.9791666666666666,0.9448818897637795,0.9456521739130435,0.9593345917885795,0.978021978021978,0.8650306748466258,1.0,0.9942857142857143,0.9574033184263415,0.9700272479564033,0.9185667752442996,0.97165991902834,0.9693593314763231,0.9985458890964735,0.9993761696818465,0.9956013427480033,0.9999679487179487,0.9992380952380951
